"id","dog_GenerationCoefficient","dog_InbreedingCoefficient"
14410,11.83891177,0.107
14411,11.83891177,0.107
14412,11.83891177,0.107
14413,11.83891177,0.107
14414,11.83891177,0.107
14415,11.83891177,0.107
14416,12.61352777,0.15
14417,12.61352777,0.15
14418,12.61352777,0.15
14419,12.61352777,0.15
14420,12.61352777,0.15
14421,12.61352777,0.15
14423,11.85474062,0.094
14424,11.85474062,0.094
14425,11.85474062,0.094
14426,11.85474062,0.094
14438,12.0298357,0.121
14439,12.0298357,0.121
14440,12.0298357,0.121
14441,12.0298357,0.121
14442,12.0298357,0.121
14443,12.0298357,0.121
14444,12.0298357,0.121
14445,12.0298357,0.121
14446,12.15789771,0.111
14447,12.15789771,0.111
14448,12.15789771,0.111
14449,12.15789771,0.111
14450,12.15789771,0.111
14451,12.15789771,0.111
14452,12.15789771,0.111
14453,12.15789771,0.111
14466,11.6540997,0.117
14467,11.6540997,0.117
14468,11.6540997,0.117
14469,11.6540997,0.117
14470,11.6540997,0.117
14471,11.6540997,0.117
14472,11.6540997,0.117
14473,11.6540997,0.117
14474,12.1791141,0.128
14475,12.1791141,0.128
14476,11.81402063,0.136
14477,11.81402063,0.136
14478,11.81402063,0.136
14479,11.81402063,0.136
14480,11.81402063,0.136
14481,11.81402063,0.136
14482,11.81402063,0.136
14483,11.81402063,0.136
14484,11.81402063,0.136
14485,11.81402063,0.136
14488,12.07312942,0.104
14489,12.07312942,0.104
14490,12.07312942,0.104
14491,12.07312942,0.104
14510,11.75732899,0.124
14511,11.75732899,0.124
14512,11.75732899,0.124
14513,11.75732899,0.124
14514,11.75732899,0.124
14515,11.75732899,0.124
14516,11.75732899,0.124
14524,11.91146684,0.109
14525,11.91146684,0.109
14526,11.91146684,0.109
14527,11.91146684,0.109
14528,11.91146684,0.109
14529,11.91146684,0.109
14530,11.91146684,0.109
14531,11.91146684,0.109
14532,11.91146684,0.109
14546,11.94071388,0.128
14547,11.94071388,0.128
14548,11.94071388,0.128
14549,11.94071388,0.128
14550,11.94071388,0.128
14551,11.94071388,0.128
14552,11.94071388,0.128
14553,11.94071388,0.128
14554,11.94071388,0.128
14555,11.94071388,0.128
14556,11.94071388,0.128
14567,11.81890202,0.127
14568,11.81890202,0.127
14569,11.81890202,0.127
14570,11.81890202,0.127
14571,11.81890202,0.127
14572,11.81890202,0.127
14573,11.81890202,0.127
14574,11.81890202,0.127
14575,11.81890202,0.127
14576,12.38579488,0.155
14577,12.38579488,0.155
14578,12.38579488,0.155
14579,12.38579488,0.155
14580,12.38579488,0.155
14581,12.38579488,0.155
14582,12.38579488,0.155
14583,12.38579488,0.155
14584,11.62338614,0.102
14585,11.62338614,0.102
14586,11.62338614,0.102
14587,11.62338614,0.102
14588,11.62338614,0.102
14589,11.62338614,0.102
14596,10.63414645,0.081
14597,10.63414645,0.081
14598,10.63414645,0.081
14599,10.63414645,0.081
14600,10.63414645,0.081
14601,10.63414645,0.081
14602,10.63414645,0.081
14603,10.63414645,0.081
14604,10.63414645,0.081
14610,12.04007936,0.12
14611,12.04007936,0.12
14612,12.04007936,0.12
14613,12.04007936,0.12
14614,12.04007936,0.12
14615,12.04007936,0.12
14616,12.04007936,0.12
14617,12.04007936,0.12
14618,12.04007936,0.12
14619,10.89715672,0.056
14620,10.89715672,0.056
14621,10.89715672,0.056
14622,10.89715672,0.056
14623,10.89715672,0.056
14624,10.89715672,0.056
14625,10.89715672,0.056
14626,10.89715672,0.056
14630,10.89715672,0.056
14631,10.89715672,0.056
14632,10.89715672,0.056
14634,11.64543819,0.145
14635,11.64543819,0.145
14636,11.64543819,0.145
14637,11.64543819,0.145
14638,11.64543819,0.145
14639,11.64543819,0.145
14640,12.09288001,0.102
14641,12.09288001,0.102
14642,12.09288001,0.102
14643,12.09288001,0.102
14644,12.09288001,0.102
14645,11.16951013,0.116
14646,11.16951013,0.116
14647,11.16951013,0.116
14648,11.16951013,0.116
14649,11.16951013,0.116
14650,11.16951013,0.116
14651,11.16951013,0.116
14652,11.16951013,0.116
14653,11.16951013,0.116
14654,11.16951013,0.116
14655,11.16951013,0.116
14656,11.16951013,0.116
14657,10.53871858,0.103
14658,10.53871858,0.103
14659,10.53871858,0.103
14660,10.53871858,0.103
14661,10.53871858,0.103
14662,10.53871858,0.103
14663,10.53871858,0.103
14664,10.53871858,0.103
14665,10.53871858,0.103
14666,10.53871858,0.103
14667,10.53871858,0.103
14668,11.83100104,0.112
14669,11.83100104,0.112
14670,11.83100104,0.112
14671,11.83100104,0.112
14672,11.83100104,0.112
14673,11.83100104,0.112
14674,11.83100104,0.112
14675,11.83100104,0.112
14676,11.83100104,0.112
14677,11.83100104,0.112
14678,11.63791037,0.081
14679,11.63791037,0.081
14680,11.63791037,0.081
14681,11.63791037,0.081
14682,11.63791037,0.081
14683,11.63791037,0.081
14684,11.63791037,0.081
14685,11.63791037,0.081
14686,11.63791037,0.081
14687,11.57800317,0.132
14688,11.57800317,0.132
14689,11.57800317,0.132
14690,11.57800317,0.132
14691,11.57800317,0.132
14692,11.57800317,0.132
14693,11.57800317,0.132
14694,11.57800317,0.132
14695,11.57800317,0.132
14696,11.57800317,0.132
14697,11.57800317,0.132
14698,7.734066963,0
14699,7.734066963,0
14700,7.734066963,0
14703,7.734066963,0
14704,7.734066963,0
14705,7.734066963,0
14706,7.734066963,0
14707,7.734066963,0
14708,7.734066963,0
14709,7.734066963,0
14710,7.734066963,0
14725,6.981148243,0
14726,6.981148243,0
14727,6.981148243,0
14728,6.981148243,0
14729,6.981148243,0
14730,6.981148243,0
14731,10.14464784,0.053
14732,10.14464784,0.053
14733,11.70136786,0.087
14734,11.70136786,0.087
14735,11.70136786,0.087
14736,11.70136786,0.087
14737,11.70136786,0.087
14738,11.70136786,0.087
14757,11.62700486,0.133
14778,12.27863908,0.112
14779,12.27863908,0.112
14780,12.27863908,0.112
14781,12.27863908,0.112
14782,11.98201418,0.106
14783,11.98201418,0.106
14784,11.98201418,0.106
14785,11.98201418,0.106
14786,11.98201418,0.106
14787,11.98201418,0.106
14788,11.98201418,0.106
14789,11.98201418,0.106
14790,12.32828975,0.119
14791,12.32828975,0.119
14792,12.32828975,0.119
14793,12.32828975,0.119
14794,12.32828975,0.119
14795,12.32828975,0.119
14796,12.32828975,0.119
14797,12.32828975,0.119
14798,12.32828975,0.119
14799,12.32828975,0.119
14812,11.72525239,0.106
14813,11.72525239,0.106
14814,11.72525239,0.106
14815,11.72525239,0.106
14816,11.72525239,0.106
14817,11.72525239,0.106
14818,11.72525239,0.106
14819,11.72525239,0.106
14820,11.72525239,0.106
14821,12.4637723,0.128
14822,12.4637723,0.128
14823,12.4637723,0.128
14824,12.4637723,0.128
14825,12.4637723,0.128
14826,12.4637723,0.128
14827,12.4637723,0.128
14828,12.4637723,0.128
14829,12.4637723,0.128
14830,12.4637723,0.128
14831,12.11254573,0.111
14832,12.11254573,0.111
14833,12.11254573,0.111
14834,12.11254573,0.111
14835,12.11254573,0.111
14836,12.11254573,0.111
14837,12.11254573,0.111
14838,12.11254573,0.111
14839,12.11254573,0.111
14840,12.3012054,0.114
14841,12.3012054,0.114
14842,12.3012054,0.114
14843,12.3012054,0.114
14844,12.3012054,0.114
14845,12.3012054,0.114
14846,12.3012054,0.114
14847,12.3012054,0.114
14848,12.3012054,0.114
14849,12.3012054,0.114
14850,11.9094336,0.138
14851,11.9094336,0.138
14852,11.9094336,0.138
14853,11.9094336,0.138
14854,11.9094336,0.138
14855,11.9094336,0.138
14856,11.9094336,0.138
14857,11.9094336,0.138
14860,12.22381663,0.146
14861,12.22381663,0.146
14862,12.22381663,0.146
14863,12.22381663,0.146
14864,12.22381663,0.146
14865,12.22381663,0.146
14866,12.22381663,0.146
14867,12.22381663,0.146
14883,12.24842596,0.132
14884,12.24842596,0.132
14885,12.24842596,0.132
14886,12.24842596,0.132
14887,12.24842596,0.132
14888,12.24842596,0.132
14889,12.24842596,0.132
14890,12.24842596,0.132
14891,12.24842596,0.132
14898,12.38579345,0.129
14899,12.38579345,0.129
14900,12.38579345,0.129
14901,12.38579345,0.129
14902,12.38579345,0.129
14903,12.38579345,0.129
14904,12.38579345,0.129
14905,12.38579345,0.129
14906,12.38579345,0.129
14917,12.77890718,0.139
14918,12.77890718,0.139
14919,12.77890718,0.139
14920,12.77890718,0.139
14921,12.77890718,0.139
14922,12.77890718,0.139
14923,12.77890718,0.139
14924,12.77890718,0.139
14925,12.77890718,0.139
14926,12.77890718,0.139
14928,12.91770959,0.145
14929,12.91770959,0.145
14930,12.91770959,0.145
14931,12.91770959,0.145
14932,12.91770959,0.145
14933,12.91770959,0.145
14934,12.91770959,0.145
14935,12.91770959,0.145
14936,12.91770959,0.145
14943,11.71584809,0.093
14944,11.71584809,0.093
14945,11.71584809,0.093
14946,11.71584809,0.093
14947,11.71584809,0.093
14954,11.04033875,0.081
14955,11.04033875,0.081
14956,11.04033875,0.081
14957,11.04033875,0.081
14958,11.04033875,0.081
14959,11.04033875,0.081
14960,11.04033875,0.081
14961,11.04033875,0.081
14962,11.04033875,0.081
14963,11.04033875,0.081
14964,11.04033875,0.081
14965,11.04033875,0.081
14966,12.28156757,0.125
14967,12.28156757,0.125
14968,12.28156757,0.125
14969,12.28156757,0.125
14970,12.28156757,0.125
14971,12.28156757,0.125
14972,12.28156757,0.125
14973,12.28156757,0.125
14974,12.28156757,0.125
14985,12.55365896,0.125
14986,12.55365896,0.125
14987,12.55365896,0.125
14988,12.55365896,0.125
14989,12.55365896,0.125
14990,12.55365896,0.125
14991,12.55365896,0.125
14992,12.55365896,0.125
14993,12.06519437,0.162
14994,12.06519437,0.162
14995,12.06519437,0.162
14996,12.06519437,0.162
14997,12.06519437,0.162
14998,12.06519437,0.162
14999,12.06519437,0.162
15000,12.06519437,0.162
15001,12.06519437,0.162
15008,12.15030515,0.083
15009,12.15030515,0.083
15010,12.15030515,0.083
15011,12.15030515,0.083
15012,12.15030515,0.083
15013,12.15030515,0.083
15014,12.15030515,0.083
15015,12.15030515,0.083
15016,12.15030515,0.083
15017,12.15030515,0.083
15018,12.15030515,0.083
15019,12.15030515,0.083
15027,12.50850236,0.117
15028,12.50850236,0.117
15029,12.50850236,0.117
15030,12.50850236,0.117
15031,12.50850236,0.117
15032,12.51041067,0.144
15033,12.51041067,0.144
15034,12.51041067,0.144
15035,12.51041067,0.144
15036,12.51041067,0.144
15037,12.51041067,0.144
15038,12.65778136,0.128
15039,12.65778136,0.128
15040,12.65778136,0.128
15041,12.65778136,0.128
15042,12.65778136,0.128
15043,12.65778136,0.128
15044,12.65778136,0.128
15045,12.65778136,0.128
15046,12.65778136,0.128
15047,10.91532969,0.065
15048,10.91532969,0.065
15049,10.91532969,0.065
15050,10.91532969,0.065
15051,10.91532969,0.065
15052,10.91532969,0.065
15053,10.91532969,0.065
15055,12.4703244,0.112
15056,12.4703244,0.112
15057,12.4703244,0.112
15058,12.4703244,0.112
15059,12.4703244,0.112
15060,12.4703244,0.112
15061,11.33893061,0.084
15062,11.33893061,0.084
15063,11.33893061,0.084
15064,11.33893061,0.084
15065,12.61006653,0.103
15066,12.61006653,0.103
15067,12.61006653,0.103
15068,12.61006653,0.103
15069,12.61006653,0.103
15070,12.61006653,0.103
15071,12.61006653,0.103
15072,12.61006653,0.103
15073,12.61006653,0.103
15074,12.61006653,0.103
15075,12.61006653,0.103
15076,12.03101456,0.126
15077,12.03101456,0.126
15078,12.03101456,0.126
15079,12.03101456,0.126
15080,12.03101456,0.126
15081,12.03101456,0.126
15082,12.03101456,0.126
15083,12.03101456,0.126
15084,12.03101456,0.126
15085,12.03101456,0.126
15086,11.25726223,0.064
15087,11.25726223,0.064
15088,11.25726223,0.064
15089,11.25726223,0.064
15090,11.25726223,0.064
15091,11.25726223,0.064
15092,11.25726223,0.064
15093,11.69054532,0.099
15094,11.69054532,0.099
15095,11.69054532,0.099
15096,11.69054532,0.099
15097,11.69054532,0.099
15098,11.69054532,0.099
15099,11.69054532,0.099
15100,11.69054532,0.099
15101,11.69054532,0.099
15102,12.13018394,0.104
15103,12.13018394,0.104
15104,12.13018394,0.104
15105,12.13018394,0.104
15106,12.13018394,0.104
15107,12.13018394,0.104
15108,11.30032039,0.071
15109,11.30032039,0.071
15110,11.30032039,0.071
15111,11.30032039,0.071
15112,11.30032039,0.071
15113,11.30032039,0.071
15114,11.30032039,0.071
15115,11.30032039,0.071
15116,11.30032039,0.071
15117,11.30032039,0.071
15118,10.92460847,0.071
15119,10.92460847,0.071
15120,10.92460847,0.071
15121,10.92460847,0.071
15122,10.92460847,0.071
15123,10.92460847,0.071
15138,12.29244566,0.118
15139,12.29244566,0.118
15140,12.29244566,0.118
15141,12.29244566,0.118
15142,12.29244566,0.118
15143,12.29244566,0.118
15144,12.29244566,0.118
15148,11.98201418,0.106
15149,11.98201418,0.106
15150,11.98201418,0.106
15151,11.98201418,0.106
15152,11.98201418,0.106
15153,11.98201418,0.106
15154,11.98201418,0.106
15155,11.98201418,0.106
15156,11.98201418,0.106
15157,11.98201418,0.106
15158,11.98201418,0.106
15159,11.8121655,0.113
15160,11.8121655,0.113
15161,11.8121655,0.113
15162,11.8121655,0.113
15163,11.8121655,0.113
15164,11.8121655,0.113
15165,11.8121655,0.113
15166,11.8121655,0.113
15167,11.8121655,0.113
15168,11.8121655,0.113
15169,11.8121655,0.113
15170,11.8121655,0.113
15171,12.70567191,0.134
15172,12.70567191,0.134
15173,12.70567191,0.134
15174,12.70567191,0.134
15175,12.70567191,0.134
15176,12.70567191,0.134
15177,12.70567191,0.134
15178,12.70567191,0.134
15179,12.70567191,0.134
15180,12.70567191,0.134
15181,12.73911464,0.152
15182,12.73911464,0.152
15183,12.73911464,0.152
15184,12.73911464,0.152
15185,12.73911464,0.152
15186,12.73911464,0.152
15187,12.73911464,0.152
15241,11.9481039,0.153
15242,11.9481039,0.153
15243,11.9481039,0.153
15244,11.9481039,0.153
15245,11.9481039,0.153
15246,11.9481039,0.153
15247,11.9481039,0.153
15248,11.9481039,0.153
15250,12.70567191,0.134
15251,12.70567191,0.134
15252,12.70567191,0.134
15253,12.70567191,0.134
15254,12.70567191,0.134
15255,12.70567191,0.134
15256,12.70567191,0.134
15257,12.70567191,0.134
15258,12.70567191,0.134
15308,12.48058903,0.104
15309,12.48058903,0.104
15310,12.48058903,0.104
15311,12.48058903,0.104
15312,12.48058903,0.104
15313,12.48058903,0.104
15314,12.48058903,0.104
15315,12.48058903,0.104
15316,12.16458941,0.112
15317,12.16458941,0.112
15318,12.16458941,0.112
15319,12.16458941,0.112
15320,12.16458941,0.112
15321,12.16458941,0.112
15322,12.16458941,0.112
15323,12.16458941,0.112
15324,12.16458941,0.112
15335,10.67906427,0.113
15336,10.67906427,0.113
15337,10.67906427,0.113
15338,10.67906427,0.113
15339,10.67906427,0.113
15340,12.62797141,0.142
15341,12.62797141,0.142
15342,12.62797141,0.142
15343,12.62797141,0.142
15344,12.62797141,0.142
15345,12.14255142,0.116
15346,12.14255142,0.116
15347,12.14255142,0.116
15348,12.14255142,0.116
15349,12.14255142,0.116
15350,12.14255142,0.116
15351,12.14255142,0.116
15352,12.92668092,0.131
15353,12.92668092,0.131
15354,12.92668092,0.131
15355,12.92668092,0.131
15356,12.92668092,0.131
15357,12.92668092,0.131
15358,12.92668092,0.131
15359,12.65193915,0.157
15360,12.65193915,0.157
15361,12.65193915,0.157
15362,12.65193915,0.157
15363,12.65193915,0.157
15364,12.65193915,0.157
15365,12.65193915,0.157
15366,12.65193915,0.157
15367,12.65193915,0.157
15368,12.65193915,0.157
15369,12.65193915,0.157
15370,12.65193915,0.157
15371,12.65193915,0.157
15372,10.94928133,0.071
15373,10.94928133,0.071
15374,10.94928133,0.071
15375,10.94928133,0.071
15376,10.94928133,0.071
15377,10.94928133,0.071
15378,10.94928133,0.071
15379,12.86988962,0.144
15380,12.86988962,0.144
15381,12.86988962,0.144
15382,12.86988962,0.144
15383,12.86988962,0.144
15384,12.86988962,0.144
15385,12.86988962,0.144
15386,12.86274374,0.169
15387,12.86274374,0.169
15388,12.86274374,0.169
15389,12.86274374,0.169
15390,12.86274374,0.169
15391,12.86274374,0.169
15392,12.86274374,0.169
15393,12.86274374,0.169
15394,12.86274374,0.169
15395,12.86274374,0.169
15396,12.98011482,0.162
15397,12.98011482,0.162
15398,12.98011482,0.162
15399,12.98011482,0.162
15400,12.98011482,0.162
15401,12.98011482,0.162
15402,12.98011482,0.162
15403,12.98011482,0.162
15404,12.98011482,0.162
15416,12.19336748,0.091
15417,12.19336748,0.091
15418,12.19336748,0.091
15419,12.19336748,0.091
15420,12.19336748,0.091
15421,12.19336748,0.091
15422,12.19336748,0.091
15423,12.19336748,0.091
15424,12.28647053,0.11
15425,12.28647053,0.11
15426,12.28647053,0.11
15427,12.28647053,0.11
15428,12.28647053,0.11
15429,12.28647053,0.11
15430,12.28647053,0.11
15437,12.41670263,0.136
15438,12.41670263,0.136
15439,12.41670263,0.136
15440,12.41670263,0.136
15441,12.41670263,0.136
15442,12.41670263,0.136
15443,12.41670263,0.136
15444,12.41670263,0.136
15445,12.41670263,0.136
15446,12.41670263,0.136
15447,12.41670263,0.136
15448,12.41670263,0.136
15449,12.76053107,0.124
15450,12.76053107,0.124
15451,12.76053107,0.124
15452,12.76053107,0.124
15453,12.76053107,0.124
15454,12.76053107,0.124
15455,12.76053107,0.124
15456,12.76053107,0.124
15457,12.76053107,0.124
15458,12.76053107,0.124
15459,11.43451381,0.065
15460,11.43451381,0.065
15461,11.43451381,0.065
15462,11.43451381,0.065
15463,11.43451381,0.065
15474,12.61154604,0.137
15475,12.61154604,0.137
15483,12.68506753,0.145
15484,12.68506753,0.145
15485,12.68506753,0.145
15486,12.68506753,0.145
15487,12.68506753,0.145
15488,12.68506753,0.145
15489,12.68506753,0.145
15490,12.68506753,0.145
15491,12.68506753,0.145
15500,12.62554431,0.118
15501,12.62554431,0.118
15502,12.62554431,0.118
15503,12.62554431,0.118
15504,12.62554431,0.118
15505,12.62554431,0.118
15506,12.62554431,0.118
15507,12.62554431,0.118
15508,12.62554431,0.118
15516,12.92505324,0.144
15517,12.92505324,0.144
15518,12.92505324,0.144
15519,12.92505324,0.144
15520,12.92505324,0.144
15521,11.07249677,0.083
15522,11.07249677,0.083
15523,11.07249677,0.083
15524,11.07249677,0.083
15525,11.07249677,0.083
15526,11.07249677,0.083
15527,11.07249677,0.083
15528,11.07249677,0.083
15529,11.07249677,0.083
15530,11.07249677,0.083
15531,11.07249677,0.083
15546,12.47303259,0.12
15547,12.47303259,0.12
15548,12.47303259,0.12
15549,12.47303259,0.12
15550,12.47303259,0.12
15551,12.47303259,0.12
15552,12.47303259,0.12
15553,12.47303259,0.12
15554,12.47303259,0.12
15559,12.47303259,0.12
15560,12.47303259,0.12
15561,12.47303259,0.12
15562,12.47303259,0.12
15563,12.47303259,0.12
15564,12.47303259,0.12
15565,12.47303259,0.12
15566,12.47303259,0.12
15567,12.47303259,0.12
15568,12.87643969,0.169
15569,12.87643969,0.169
15570,12.87643969,0.169
15571,12.87643969,0.169
15572,12.87643969,0.169
15573,12.87643969,0.169
15574,12.87643969,0.169
15576,12.50518763,0.12
15577,12.50518763,0.12
15578,12.50518763,0.12
15579,12.50518763,0.12
15580,12.50518763,0.12
15581,12.50518763,0.12
15582,12.50518763,0.12
15583,11.68522322,0.107
15584,11.68522322,0.107
15585,11.68522322,0.107
15586,11.68522322,0.107
15587,11.68522322,0.107
15588,11.68522322,0.107
15589,11.68522322,0.107
15590,11.68522322,0.107
15591,11.68522322,0.107
15592,11.68522322,0.107
15593,11.68522322,0.107
15622,12.27352059,0.105
15623,12.27352059,0.105
15624,12.27352059,0.105
15625,12.27352059,0.105
15626,12.27352059,0.105
15627,12.98839986,0.144
15628,12.98839986,0.144
15629,12.98839986,0.144
15630,12.98839986,0.144
15631,12.98839986,0.144
15632,12.98839986,0.144
15634,10.089329,0.009
15636,10.089329,0.009
15656,12.31645954,0.112
15657,12.31645954,0.112
15658,12.31645954,0.112
15659,12.31645954,0.112
15660,12.31645954,0.112
15661,12.31645954,0.112
15662,12.31645954,0.112
15663,12.31645954,0.112
15664,12.31645954,0.112
15665,12.31645954,0.112
15692,12.38032925,0.143
15693,12.38032925,0.143
15694,12.38032925,0.143
15695,12.38032925,0.143
15696,12.38032925,0.143
15697,12.38032925,0.143
15698,12.30005693,0.179
15699,12.30005693,0.179
15700,12.25051582,0.112
15701,12.30005693,0.179
15702,12.25051582,0.112
15703,12.30005693,0.179
15704,12.25051582,0.112
15705,12.30005693,0.179
15706,12.25051582,0.112
15707,12.30005693,0.179
15708,12.25051582,0.112
15709,12.25051582,0.112
15710,12.25051582,0.112
15711,12.25051582,0.112
15712,12.30005693,0.179
15713,12.30005693,0.179
15714,13.23184884,0.153
15715,13.23184884,0.153
15716,13.23184884,0.153
15717,13.23184884,0.153
15718,13.23184884,0.153
15719,13.23184884,0.153
15720,13.23184884,0.153
15721,13.23184884,0.153
15723,10.92460847,0.071
15724,10.92460847,0.071
15725,10.92460847,0.071
15726,10.92460847,0.071
15727,10.92460847,0.071
15728,10.92460847,0.071
15729,11.88356698,0.128
15730,11.88356698,0.128
