"Sex","bcl_YM","bcl_YMrc","bcl_Age","TestType","PT_DRA","PT_DRP","PT_OF","PT_N","PT_SM","GenCoeff","InbrdCoeff","altDogID"
2,201105,201105,55,1,2,2,2,2,3,12.12,0.1,"R10214"
1,201105,201105,56,1,5,2,2,5,2,12.12,0.1,"R10215"
2,201105,201105,55,1,5,3,4,3,4,12.12,0.1,"R10216"
2,201105,201105,55,1,5,3,3,3,3,12.12,0.1,"R10217"
2,201105,201105,55,1,4,4,4,5,5,12.12,0.1,"R10218"
1,201105,201105,56,1,4,5,4,4,5,12.12,0.1,"R10219"
1,201105,201105,56,1,5,5,5,4,5,12.12,0.1,"R10220"
2,201105,201105,56,1,5,3,4,4,5,12.12,0.1,"R10221"
2,201105,201105,56,1,3,5,3,2,4,12.12,0.1,"R10222"
2,201105,201105,55,1,4,4,4,3,4,12.12,0.1,"R10223"
2,201105,201105,55,1,4,3,3,3,4,12.14,0.09,"R10224"
1,201105,201105,55,1,4,4,3,4,5,12.14,0.09,"R10225"
2,201105,201105,55,1,3,4,4,4,5,12.14,0.09,"R10226"
1,201106,201106,56,1,3,4,3,3,4,12.14,0.09,"R10227"
1,201106,201106,56,1,4,4,5,5,5,12.14,0.09,"R10228"
1,201105,201105,55,1,5,4,4,3,5,12.14,0.09,"R10229"
1,201106,201106,56,1,4,4,4,4,5,12.14,0.09,"R10230"
2,201106,201106,57,1,4,4,4,5,5,12.74,0.11,"R10231"
2,201106,201106,57,1,5,4,3,4,5,12.74,0.11,"R10232"
1,201106,201106,57,1,5,4,5,5,5,12.74,0.11,"R10233"
1,201106,201106,57,1,3,4,3,4,5,12.74,0.11,"R10234"
1,201106,201106,57,1,4,4,4,5,5,12.74,0.11,"R10235"
1,201106,201106,57,1,5,3,5,5,3,12.74,0.11,"R10236"
1,201106,201106,55,1,4,3,3,4,5,13.1,0.14,"R10237"
1,201106,201106,55,1,3,5,3,3,4,13.1,0.14,"R10238"
2,201106,201106,55,1,2,0,3,3,3,13.1,0.14,"R10239"
1,201106,201106,55,1,5,5,5,5,4,13.1,0.14,"R10240"
2,201106,201106,55,1,4,4,4,4,5,13.1,0.14,"R10241"
2,201106,201106,56,1,4,4,4,4,5,12.42,0.12,"R10242"
1,201106,201106,56,1,3,4,2,4,5,12.42,0.12,"R10243"
2,201106,201106,56,1,4,3,3,4,5,12.42,0.12,"R10244"
2,201106,201106,56,1,4,3,2,3,4,12.42,0.12,"R10245"
1,201106,201106,56,1,4,4,4,5,5,12.42,0.12,"R10246"
1,201106,201106,56,1,5,5,4,4,5,12.42,0.12,"R10247"
1,201106,201106,56,1,4,3,3,3,5,12.42,0.12,"R10248"
2,201106,201106,56,1,5,5,5,5,5,12.53,0.1,"R10249"
2,201106,201106,56,1,5,4,4,5,5,12.53,0.1,"R10250"
2,201106,201106,56,1,5,5,4,4,5,12.53,0.1,"R10251"
2,201106,201106,56,1,5,4,3,5,5,12.53,0.1,"R10252"
2,201106,201106,56,1,5,4,3,5,5,12.53,0.1,"R10253"
2,201106,201106,56,1,5,5,5,5,5,12.53,0.1,"R10254"
1,201106,201106,56,1,4,5,5,5,4,12.53,0.1,"R10255"
1,201106,201106,57,1,5,2,4,4,3,12.77,0.12,"R10256"
2,201106,201106,56,1,5,3,3,3,4,12.77,0.12,"R10257"
1,201106,201106,56,1,0,0,3,0,0,12.77,0.12,"R10258"
1,201106,201106,56,1,5,1,1,4,2,12.77,0.12,"R10259"
1,201106,201106,56,1,5,4,4,4,5,12.77,0.12,"R10260"
2,201106,201106,57,1,2,4,3,2,3,12.77,0.12,"R10261"
1,201106,201106,57,1,3,3,4,3,4,12.77,0.12,"R10262"
1,201106,201106,57,1,4,5,5,3,5,12.77,0.12,"R10263"
2,201107,201107,77,1,4,5,5,5,5,11.73,0.07,"R15456"
1,201107,201107,58,1,5,5,5,5,5,13.12,0.12,"R10264"
2,201107,201107,58,1,4,5,4,4,5,13.12,0.12,"R10265"
2,201107,201107,58,1,3,4,5,4,5,13.12,0.12,"R10266"
1,201107,201107,58,1,2,2,2,3,4,13.12,0.12,"R10267"
2,201107,201107,58,1,5,5,5,5,5,13.12,0.12,"R10268"
1,201107,201107,58,1,5,4,5,5,5,13.12,0.12,"R10269"
1,201107,201107,58,1,5,3,3,4,4,13.12,0.12,"R10270"
1,201107,201107,57,1,1,2,3,5,5,12.69,0.12,"R10271"
1,201107,201107,59,1,5,3,4,3,5,12.69,0.12,"R10273"
2,201107,201107,59,1,4,2,3,2,5,12.69,0.12,"R10274"
2,201107,201107,57,1,4,3,4,4,4,12.69,0.12,"R10275"
1,201107,201107,59,1,5,2,3,2,4,12.69,0.12,"R10276"
2,201107,201107,57,1,3,4,4,4,3,12.69,0.12,"R10277"
2,201107,201107,59,1,4,3,4,4,4,12.69,0.12,"R10278"
1,201107,201107,58,1,5,5,5,4,4,12.57,0.13,"R10279"
2,201107,201107,58,1,3,5,2,4,3,12.57,0.13,"R10280"
1,201107,201107,58,1,2,4,2,4,3,12.57,0.13,"R10281"
2,201107,201107,58,1,2,4,3,4,3,12.57,0.13,"R10282"
1,201107,201107,58,1,5,5,5,5,5,12.57,0.13,"R10283"
2,201107,201107,58,1,4,4,4,5,5,12.57,0.13,"R10284"
1,201107,201107,56,1,3,4,3,3,3,12.4,0.1,"R10285"
2,201107,201107,56,1,3,5,5,3,3,12.4,0.1,"R10286"
2,201107,201107,56,1,3,3,3,3,4,12.4,0.1,"R10287"
2,201107,201107,56,1,4,4,4,5,5,12.4,0.1,"R10288"
2,201107,201107,56,1,4,5,4,4,5,12.4,0.1,"R10289"
2,201107,201107,56,1,4,4,4,4,4,12.4,0.1,"R10290"
2,201108,201108,58,1,4,4,4,3,4,12.72,0.11,"R10291"
2,201108,201108,55,1,2,0,4,5,4,12.72,0.11,"R10292"
2,201108,201108,55,1,3,3,3,2,4,12.72,0.11,"R10293"
2,201108,201108,55,1,4,4,4,4,5,12.72,0.11,"R10294"
1,201108,201108,55,1,4,3,4,5,5,12.72,0.11,"R10295"
1,201108,201108,55,1,5,3,5,4,4,12.72,0.11,"R10296"
2,201108,201108,57,1,3,3,3,3,5,12.83,0.12,"R10297"
2,201108,201108,57,1,2,5,3,4,4,12.83,0.12,"R10298"
2,201108,201108,61,1,2,2,2,2,3,12.83,0.12,"R10299"
2,201108,201108,57,1,5,3,3,0,3,12.83,0.12,"R10301"
2,201108,201108,58,1,4,3,4,4,5,12.83,0.12,"R10302"
1,201108,201108,58,1,5,2,2,4,4,12.83,0.12,"R10303"
1,201108,201108,57,1,5,3,3,5,5,12.83,0.12,"R10304"
1,201108,201108,57,1,3,4,3,3,5,12.83,0.12,"R10305"
1,201108,201108,61,1,4,4,4,4,5,12.83,0.12,"R10306"
1,201108,201108,59,1,3,4,4,5,5,12.83,0.12,"R10307"
1,201108,201108,56,1,5,4,5,4,4,12.6,0.09,"R10308"
1,201108,201108,56,1,4,3,5,5,4,12.6,0.09,"R10309"
1,201108,201108,56,1,5,4,5,5,5,12.6,0.09,"R10310"
1,201108,201108,57,1,5,2,2,2,3,12.6,0.09,"R10311"
2,201108,201108,56,1,5,5,5,5,5,12.6,0.09,"R10312"
2,201108,201108,56,1,3,4,5,4,3,12.6,0.09,"R10313"
2,201108,201108,56,1,4,4,4,5,5,12.6,0.09,"R10314"
1,201108,201108,55,1,5,4,4,5,4,12.47,0.08,"R10315"
2,201108,201108,55,1,4,4,5,4,5,12.47,0.08,"R10316"
2,201108,201108,55,1,2,3,4,5,3,12.47,0.08,"R10317"
1,201108,201108,55,1,5,4,5,5,5,12.47,0.08,"R10318"
1,201108,201108,55,1,3,4,2,4,5,12.47,0.08,"R10319"
2,201108,201108,55,1,5,5,5,5,5,12.47,0.08,"R10320"
2,201108,201108,55,1,5,3,5,4,5,12.47,0.08,"R10321"
2,201108,201108,58,1,4,4,2,5,5,11.96,0.11,"R10322"
1,201108,201108,57,1,5,4,4,4,5,11.96,0.11,"R10323"
1,201108,201108,58,1,5,4,3,4,5,11.96,0.11,"R10324"
1,201108,201108,57,1,5,4,4,4,5,11.96,0.11,"R10325"
1,201108,201108,58,1,4,3,2,3,5,11.96,0.11,"R10326"
1,201108,201108,57,1,4,5,4,5,5,11.96,0.11,"R10327"
1,201108,201108,57,1,3,2,3,3,4,11.96,0.11,"R10328"
1,201109,201109,58,1,4,4,5,4,5,12.91,0.09,"R10330"
2,201109,201109,58,1,4,5,4,5,5,12.91,0.09,"R10331"
1,201109,201109,58,1,4,4,3,4,5,12.91,0.09,"R10332"
2,201109,201109,59,1,5,2,1,2,5,12.91,0.09,"R10333"
2,201109,201109,59,1,5,4,4,3,5,12.91,0.09,"R10334"
1,201109,201109,58,1,4,2,4,2,5,12.91,0.09,"R10335"
1,201109,201109,58,1,3,5,4,5,5,12.91,0.09,"R10336"
2,201109,201109,59,1,4,3,4,3,4,12.91,0.09,"R10337"
1,201109,201109,59,1,3,4,5,4,5,12.91,0.09,"R10338"
2,201109,201109,56,1,4,4,4,4,5,12.12,0.09,"R10345"
2,201109,201109,56,1,4,2,2,3,4,12.12,0.09,"R10346"
2,201109,201109,57,1,3,4,2,4,5,12.12,0.09,"R10347"
1,201109,201109,56,1,5,3,2,4,5,12.12,0.09,"R10348"
1,201109,201109,57,1,3,5,4,4,5,12.12,0.09,"R10349"
1,201109,201109,57,1,4,3,3,4,4,12.12,0.09,"R10350"
2,201109,201109,57,1,3,4,4,4,5,12.12,0.09,"R10351"
2,201109,201109,56,1,4,1,3,1,2,12.12,0.09,"R10352"
1,201109,201109,58,1,2,4,4,4,4,12.87,0.1,"R10339"
1,201109,201109,55,1,5,3,3,5,4,12.87,0.1,"R10340"
2,201109,201109,55,1,5,4,4,4,5,12.87,0.1,"R10341"
2,201109,201109,55,1,3,5,3,3,4,12.87,0.1,"R10342"
1,201109,201109,55,1,5,3,4,3,5,12.87,0.1,"R10343"
2,201109,201109,55,1,3,3,4,4,5,12.87,0.1,"R10344"
1,201109,201109,57,1,1,4,4,1,2,12.29,0.09,"R10353"
1,201109,201109,57,1,4,5,5,5,5,12.29,0.09,"R10354"
2,201109,201109,57,1,3,5,4,5,5,12.29,0.09,"R10355"
2,201109,201109,57,1,5,5,5,5,5,12.29,0.09,"R10356"
1,201109,201109,54,1,3,3,3,5,5,13.23,0.11,"R10357"
2,201109,201109,54,1,2,5,4,4,4,13.23,0.11,"R10358"
1,201109,201109,54,1,3,2,2,5,4,13.23,0.11,"R10359"
2,201109,201109,54,1,3,3,4,3,5,13.23,0.11,"R10360"
1,201109,201109,54,1,4,3,4,4,5,13.23,0.11,"R10361"
2,201109,201109,54,1,3,2,3,4,4,13.23,0.11,"R10362"
2,201109,201109,54,1,4,3,3,5,5,13.23,0.11,"R10363"
2,201110,201110,58,1,3,3,4,3,5,12.98,0.12,"R10364"
2,201110,201110,56,1,4,4,3,5,5,12.98,0.12,"R10365"
2,201110,201110,56,1,4,5,3,4,5,12.98,0.12,"R10366"
2,201110,201110,56,1,3,3,4,4,4,12.98,0.12,"R10367"
1,201110,201110,57,1,4,4,3,4,0,12.98,0.12,"R10368"
2,201110,201110,57,1,4,2,2,4,5,12.98,0.12,"R10369"
2,201110,201110,57,1,2,3,2,3,3,12.98,0.12,"R10370"
1,201110,201110,56,1,4,4,5,4,5,12.98,0.12,"R10371"
1,201110,201110,56,1,5,3,4,3,5,12.98,0.12,"R10372"
2,201110,201110,56,1,5,4,4,5,5,11.13,0.07,"R10373"
2,201110,201110,56,1,5,4,4,5,5,11.13,0.07,"R10374"
1,201110,201110,56,1,5,4,4,5,5,11.13,0.07,"R10375"
2,201110,201110,56,1,4,3,3,4,5,11.13,0.07,"R10376"
1,201110,201110,56,1,5,3,4,5,5,11.13,0.07,"R10377"
2,201110,201110,56,1,5,4,4,5,5,11.13,0.07,"R10378"
1,201110,201110,56,1,5,4,5,5,5,11.13,0.07,"R10379"
1,201110,201110,57,1,4,3,3,4,5,11.3,0.07,"R10380"
1,201110,201110,57,1,5,3,4,4,5,11.3,0.07,"R10381"
2,201110,201110,57,1,3,4,5,5,4,11.3,0.07,"R10382"
2,201110,201110,57,1,3,5,5,4,4,11.3,0.07,"R10383"
2,201110,201110,56,1,1,4,2,3,5,12.81,0.1,"R10385"
1,201110,201110,56,1,3,4,5,4,5,12.81,0.1,"R10386"
2,201110,201110,56,1,3,2,2,2,3,12.81,0.1,"R10387"
2,201110,201110,54,1,4,4,5,5,5,12.81,0.1,"R10388"
1,201110,201110,56,1,2,4,4,4,4,12.81,0.1,"R10389"
2,201110,201110,54,1,4,4,4,5,5,12.81,0.1,"R10390"
1,201110,201110,54,1,4,2,3,3,4,12.81,0.1,"R10391"
1,201110,201110,54,1,5,2,3,5,4,12.81,0.1,"R10392"
2,201110,201110,57,1,3,3,4,3,4,13.1,0.11,"R10393"
2,201111,66,58,1,4,3,3,5,5,13.1,0.11,"R10394"
2,201110,201110,57,1,4,4,4,4,5,13.1,0.11,"R10395"
2,201111,66,58,1,3,4,4,4,5,13.1,0.11,"R10396"
2,201110,201110,56,1,5,3,4,3,4,13.1,0.11,"R10397"
2,201111,66,58,1,5,4,4,4,5,13.1,0.11,"R10398"
1,201110,201110,57,1,4,4,4,5,5,13.1,0.11,"R10399"
1,201111,66,58,1,5,2,3,3,3,13.1,0.11,"R10400"
1,201111,66,57,1,3,4,3,3,4,13.13,0.14,"R10401"
2,201111,66,57,1,3,5,4,5,5,13.13,0.14,"R10402"
1,201111,66,57,1,4,4,3,4,5,13.13,0.14,"R10403"
2,201111,66,57,1,2,4,3,5,3,13.13,0.14,"R10404"
2,201111,66,57,1,4,4,3,4,5,13.13,0.14,"R10405"
2,201111,66,66,1,2,5,3,4,3,12.74,0.14,"R10406"
2,201111,66,54,1,5,3,4,3,5,13.19,0.1,"R10407"
1,201111,66,55,1,4,4,4,4,5,13.19,0.1,"R10408"
2,201111,66,55,1,3,5,3,4,5,13.19,0.1,"R10409"
2,201111,66,55,1,4,5,3,4,5,13.19,0.1,"R10410"
2,201111,66,54,1,5,3,4,3,5,13.19,0.1,"R10411"
2,201111,66,54,1,4,3,3,3,3,13.19,0.1,"R10412"
2,201111,66,55,1,2,4,3,3,3,13.19,0.1,"R10413"
1,201112,201112,57,1,3,0,3,5,5,13.39,0.14,"R10414"
1,201112,201112,58,1,3,4,3,5,5,13.39,0.14,"R10415"
1,201112,201112,58,1,4,4,4,5,5,13.39,0.14,"R10416"
1,201112,201112,57,1,5,3,3,5,5,13.39,0.14,"R10417"
1,201112,201112,57,1,5,3,2,5,4,13.39,0.14,"R10418"
1,201112,201112,58,1,2,4,3,5,4,13.39,0.14,"R10419"
1,201112,201112,58,1,4,4,3,4,4,13.39,0.14,"R10420"
2,201112,201112,58,1,5,3,5,4,5,13.39,0.14,"R10421"
2,201112,201112,57,1,5,3,4,4,5,13.39,0.14,"R10422"
2,201112,201112,57,1,2,4,3,5,4,13.45,0.18,"R10423"
2,201112,201112,57,1,4,4,4,4,5,13.45,0.18,"R10424"
2,201112,201112,57,1,0,3,4,5,5,13.45,0.18,"R10425"
1,201112,201112,57,1,4,5,4,5,5,13.45,0.18,"R10426"
1,201112,201112,57,1,3,2,2,2,2,13.45,0.18,"R10427"
1,201112,201112,57,1,5,4,3,4,5,13.45,0.18,"R10428"
2,201112,201112,56,1,4,5,4,5,5,13.15,0.11,"R10429"
2,201112,201112,56,1,4,4,4,5,5,13.15,0.11,"R10430"
2,201112,201112,57,1,2,5,3,2,4,13.15,0.11,"R10431"
2,201112,201112,56,1,3,5,4,5,5,13.15,0.11,"R10432"
1,201112,201112,56,1,4,3,3,5,5,13.15,0.11,"R10433"
1,201112,201112,57,1,3,5,4,5,5,13.15,0.11,"R10434"
2,201112,201112,57,1,4,5,2,5,5,13.15,0.11,"R10435"
1,201112,201112,56,1,4,2,2,5,5,13.15,0.11,"R10436"
1,201112,201112,57,1,4,4,5,4,5,13.15,0.11,"R10437"
1,201112,201112,55,1,5,4,5,5,5,13.15,0.11,"R10438"
2,201112,201112,54,1,3,3,2,4,4,13.15,0.11,"R10439"
2,201112,201112,54,1,4,5,3,3,5,13.15,0.11,"R10440"
2,201112,201112,54,1,4,2,3,3,3,13.15,0.11,"R10441"
2,201112,201112,55,1,4,3,4,4,5,13.15,0.11,"R10442"
1,201112,201112,55,1,4,4,4,4,5,13.15,0.11,"R10443"
1,201112,201112,54,1,4,3,2,4,4,13.15,0.11,"R10444"
2,201112,201112,55,1,3,0,4,4,5,13.15,0.11,"R10445"
1,201112,201112,54,1,4,4,3,3,5,13.15,0.11,"R10446"
2,201112,201112,55,1,4,5,3,4,5,13.15,0.11,"R10447"
2,201112,201112,61,1,2,2,4,4,3,13.58,0.14,"R10448"
2,201112,201112,61,1,3,2,1,3,3,13.58,0.14,"R10449"
2,201112,201112,61,1,4,2,2,4,3,13.58,0.14,"R10450"
1,201112,201112,61,1,3,5,5,3,5,13.58,0.14,"R10451"
1,201112,201112,61,1,5,4,5,5,5,13.58,0.14,"R10452"
1,201112,201112,61,1,5,4,4,4,5,13.58,0.14,"R10453"
1,201112,201112,57,1,3,4,3,5,3,12.66,0.1,"R10454"
1,201112,201112,57,1,3,4,3,5,4,12.66,0.1,"R10455"
1,201112,201112,57,1,5,4,4,5,5,12.66,0.1,"R10456"
1,201112,201112,57,1,4,3,2,3,5,12.66,0.1,"R10457"
1,201112,201112,57,1,5,4,4,4,5,12.66,0.1,"R10458"
1,201112,201112,57,1,2,4,2,4,3,12.66,0.1,"R10459"
1,201201,201201,61,1,1,4,1,2,3,13.16,0.16,"R10460"
2,201201,201201,61,1,5,2,2,2,3,13.16,0.16,"R10461"
1,201201,201201,61,1,5,3,4,3,4,13.16,0.16,"R10462"
1,201201,201201,61,1,4,5,4,5,5,13.16,0.16,"R10463"
2,201201,201201,61,1,2,5,3,4,4,13.16,0.16,"R10464"
2,201201,201201,61,1,5,5,5,5,4,13.16,0.16,"R10465"
2,201201,201201,58,1,3,3,3,3,5,13.54,0.12,"R10466"
1,201201,201201,58,1,2,2,2,5,3,13.54,0.12,"R10467"
1,201201,201201,58,1,3,3,3,4,5,13.54,0.12,"R10468"
1,201201,201201,58,1,5,3,3,4,5,13.54,0.12,"R10469"
1,201201,201201,61,1,4,3,3,3,4,13.3,0.16,"R10470"
2,201201,201201,61,1,4,4,4,5,0,13.3,0.16,"R10471"
1,201201,201201,61,1,4,4,4,5,5,13.3,0.16,"R10472"
1,201201,201201,61,1,3,3,3,5,5,13.3,0.16,"R10473"
1,201201,201201,61,1,5,3,3,5,4,13.3,0.16,"R10474"
2,201201,201201,60,1,4,4,4,4,5,13.3,0.16,"R10475"
2,201201,201201,60,1,2,3,3,4,5,13.3,0.16,"R10476"
1,201201,201201,60,1,4,3,3,5,5,13.3,0.16,"R10477"
1,201201,201201,60,1,5,2,2,2,2,13.3,0.16,"R10478"
2,201201,201201,57,1,3,4,4,5,5,12.83,0.11,"R10479"
1,201201,201201,57,1,4,4,4,5,5,12.83,0.11,"R10480"
1,201201,201201,57,1,4,4,4,4,5,12.83,0.11,"R10481"
1,201201,201201,57,1,5,4,4,4,5,12.83,0.11,"R10482"
1,201201,201201,56,1,4,4,4,4,5,12.41,0.11,"R10483"
2,201201,201201,56,1,3,3,4,3,5,12.41,0.11,"R10484"
2,201201,201201,56,1,5,2,3,4,4,12.41,0.11,"R10485"
2,201201,201201,56,1,5,4,3,4,5,12.41,0.11,"R10486"
2,201201,201201,56,1,5,4,4,4,5,12.41,0.11,"R10487"
2,201201,201201,56,1,4,5,4,4,5,12.41,0.11,"R10488"
1,201202,201202,58,1,5,4,4,5,5,13.44,0.18,"R10489"
1,201202,201202,57,1,4,4,4,5,5,13.44,0.18,"R10490"
2,201202,201202,58,1,4,5,4,5,5,13.44,0.18,"R10491"
2,201202,201202,57,1,5,3,3,5,5,13.44,0.18,"R10492"
1,201202,201202,57,1,5,4,4,5,5,13.44,0.18,"R10493"
2,201202,201202,57,1,5,2,3,2,3,13.44,0.18,"R10494"
2,201202,201202,56,1,4,5,4,5,5,12.55,0.12,"R10495"
2,201202,201202,56,1,3,4,3,3,5,12.55,0.12,"R10496"
1,201202,201202,56,1,4,5,3,4,5,12.55,0.12,"R10497"
1,201202,201202,55,1,5,3,3,4,5,12.55,0.12,"R10498"
2,201202,201202,56,1,3,5,3,4,2,12.55,0.12,"R10499"
1,201202,201202,60,1,4,5,4,4,4,13.22,0.12,"R10500"
1,201202,201202,58,1,4,4,4,4,5,13.22,0.12,"R10501"
1,201202,201202,58,1,3,4,4,4,5,13.22,0.12,"R10502"
2,201202,201202,58,1,4,4,4,4,5,13.22,0.12,"R10503"
1,201202,201202,60,1,5,5,5,4,5,13.22,0.12,"R10504"
1,201202,201202,58,1,4,3,4,4,5,13.22,0.12,"R10505"
1,201202,201202,60,1,5,3,4,4,4,13.22,0.12,"R10506"
1,201202,201202,58,1,3,2,2,3,3,13.22,0.12,"R10507"
1,201202,201202,60,1,3,5,3,4,5,13.22,0.12,"R10508"
2,201202,201202,60,1,4,4,4,5,4,12.9,0.12,"R10509"
2,201202,201202,60,1,5,4,5,4,5,12.9,0.12,"R10510"
1,201202,201202,60,1,5,5,4,5,5,12.9,0.12,"R10511"
1,201202,201202,60,1,5,2,3,4,4,12.9,0.12,"R10512"
2,201202,201202,60,1,5,4,4,4,5,12.9,0.12,"R10513"
2,201202,201202,61,1,5,4,3,4,5,12.5,0.09,"R10514"
2,201202,201202,61,1,4,4,3,5,5,12.5,0.09,"R10515"
1,201202,201202,61,1,5,3,3,5,5,12.5,0.09,"R10516"
2,201202,201202,59,1,5,3,4,4,5,12.75,0.11,"R10517"
1,201202,201202,59,1,4,3,4,3,4,12.75,0.11,"R10518"
2,201202,201202,59,1,4,4,4,5,5,12.75,0.11,"R10519"
1,201202,201202,59,1,5,4,4,4,5,12.75,0.11,"R10520"
2,201202,201202,59,1,5,3,3,3,3,12.75,0.11,"R10521"
1,201202,201202,59,1,3,3,3,2,4,12.75,0.11,"R10522"
1,201202,201202,56,1,4,3,3,4,4,12.66,0.1,"R10523"
2,201202,201202,56,1,5,3,3,3,4,12.66,0.1,"R10524"
1,201202,201202,57,1,5,4,4,5,5,12.66,0.1,"R10525"
1,201202,201202,56,1,4,4,3,4,0,12.66,0.1,"R10526"
2,201202,201202,57,1,5,4,4,4,5,12.66,0.1,"R10527"
2,201202,201202,56,1,4,4,4,4,4,12.66,0.1,"R10528"
1,201202,201202,56,1,5,3,3,5,5,12.66,0.1,"R10529"
1,201202,201202,57,1,5,4,4,5,5,12.66,0.1,"R10530"
2,201202,201202,57,1,5,2,3,4,3,12.66,0.1,"R10531"
1,201202,201202,56,1,5,2,2,2,2,12.66,0.1,"R10532"
1,201202,201202,54,1,4,2,2,4,3,13.25,0.13,"R10533"
2,201202,201202,54,1,2,2,2,4,2,13.25,0.13,"R10534"
2,201202,201202,54,1,2,4,3,4,2,13.25,0.13,"R10535"
1,201202,201202,54,1,4,4,3,4,4,13.25,0.13,"R10536"
1,201203,201203,59,1,4,3,3,5,4,13.45,0.16,"R10537"
2,201203,201203,59,1,2,2,3,2,3,13.45,0.16,"R10538"
1,201203,201203,70,1,2,4,4,4,2,13.45,0.16,"R10539"
1,201203,201203,60,1,4,4,3,4,5,13.45,0.16,"R10540"
2,201203,201203,59,1,4,4,4,4,5,13.45,0.16,"R10541"
1,201203,201203,60,1,2,4,3,4,3,13.45,0.16,"R10542"
2,201203,201203,59,1,4,4,4,5,5,13.45,0.16,"R10543"
1,201203,201203,60,1,5,4,4,4,5,13.45,0.16,"R10544"
1,201203,201203,60,1,5,3,4,3,5,13.45,0.16,"R10545"
1,201203,201203,56,1,4,4,3,5,5,13.16,0.12,"R10546"
2,201203,201203,56,1,4,4,3,4,5,13.16,0.12,"R10547"
1,201203,201203,56,1,4,4,4,4,4,13.16,0.12,"R10548"
1,201203,201203,56,1,3,4,3,5,4,13.16,0.12,"R10549"
2,201203,201203,56,1,3,4,3,5,5,13.16,0.12,"R10550"
1,201203,201203,58,1,4,5,4,5,4,12.39,0.06,"R10551"
1,201203,201203,57,1,5,4,4,4,5,12.39,0.06,"R10552"
1,201203,201203,57,1,4,4,4,4,5,12.39,0.06,"R10553"
1,201203,201203,58,1,5,3,4,2,4,12.39,0.06,"R10554"
2,201203,201203,57,1,4,4,4,4,4,12.39,0.06,"R10555"
1,201203,201203,58,1,5,2,4,5,4,12.39,0.06,"R10556"
1,201203,201203,58,1,5,3,4,4,4,12.39,0.06,"R10557"
1,201203,201203,57,1,4,5,4,5,4,12.39,0.06,"R10558"
1,201203,201203,57,1,1,3,2,3,2,12.39,0.06,"R10559"
2,201203,201203,55,1,5,4,5,5,5,11.92,0.06,"R10560"
1,201203,201203,55,1,5,4,4,4,5,11.92,0.06,"R10561"
1,201203,201203,55,1,5,4,4,5,5,11.92,0.06,"R10562"
2,201204,201204,57,1,4,3,3,4,5,12.35,0.12,"R10563"
2,201204,201204,57,1,5,3,3,3,4,12.35,0.12,"R10564"
1,201204,201204,57,1,4,3,3,5,5,12.35,0.12,"R10565"
1,201204,201204,56,1,4,3,4,5,4,12.35,0.12,"R10566"
1,201204,201204,56,1,5,3,3,4,4,12.35,0.12,"R10567"
2,201204,201204,56,1,5,2,2,2,2,12.35,0.12,"R10568"
1,201204,201204,57,1,2,0,3,3,4,12.35,0.12,"R10569"
1,201204,201204,56,1,5,3,3,3,4,12.35,0.12,"R10570"
1,201204,201204,57,1,3,3,3,4,5,13.15,0.17,"R10571"
1,201204,201204,57,1,2,4,4,4,2,13.15,0.17,"R10572"
1,201204,201204,57,1,4,4,3,4,5,13.15,0.17,"R10573"
1,201204,201204,57,1,4,2,3,4,4,13.15,0.17,"R10574"
2,201204,201204,57,1,4,4,4,4,4,13.15,0.17,"R10575"
2,201204,201204,57,1,3,5,4,3,5,13.15,0.17,"R10576"
1,201204,201204,57,1,3,4,3,4,5,13.15,0.17,"R10577"
1,201204,201204,57,1,4,2,3,3,3,13.15,0.13,"R10578"
1,201204,201204,57,1,4,3,3,4,4,13.15,0.13,"R10579"
1,201204,201204,56,1,4,4,4,5,4,13.15,0.13,"R10580"
2,201204,201204,56,1,5,3,3,4,5,13.15,0.13,"R10581"
2,201204,201204,57,1,4,4,4,4,5,13.15,0.13,"R10582"
1,201204,201204,56,1,5,4,4,5,5,13.15,0.13,"R10583"
2,201204,201204,56,1,5,3,4,5,4,13.15,0.13,"R10584"
2,201204,201204,56,1,5,4,4,4,5,13.15,0.13,"R10585"
1,201204,201204,57,1,4,4,4,4,5,13.15,0.13,"R10586"
1,201204,201204,56,1,4,3,3,4,3,13.15,0.13,"R10587"
1,201204,201204,58,1,4,5,5,5,5,12.91,0.15,"R10588"
1,201204,201204,58,1,3,3,2,4,4,12.91,0.15,"R10589"
1,201204,201204,58,1,5,3,4,5,4,12.91,0.15,"R10590"
1,201204,201204,58,1,4,5,5,4,5,12.91,0.15,"R10591"
2,201204,201204,57,1,4,4,4,4,5,13.01,0.14,"R10592"
2,201204,201204,57,1,4,3,3,4,4,13.01,0.14,"R10593"
1,201204,201204,57,1,4,2,1,2,3,13.01,0.14,"R10594"
2,201204,201204,57,1,4,4,4,4,5,13.01,0.14,"R10595"
2,201204,201204,57,1,2,4,3,3,3,13.01,0.14,"R10596"
2,201204,201204,57,1,3,3,2,4,4,13.01,0.14,"R10597"
1,201203,201203,86,1,5,5,5,4,4,9.76,0.00700000121606684,"R15486"
2,201204,201204,57,1,4,3,4,3,5,13.4,0.16,"R10598"
1,201204,201204,57,1,4,4,4,3,5,13.4,0.16,"R10599"
2,201204,201204,57,1,3,5,4,4,4,13.4,0.16,"R10600"
2,201205,201205,55,1,2,4,4,3,4,11.81,0.07,"R10601"
