"Mean","GenCoeff","InbrdCoeff","HS_10Mo","HS_IFT","HS10Mo_YMrc","HSIFT_YMrc","altDogID"
1,14.04,0.08,5,0,201912,0,"R13961"
1,14.04,0.08,5,0,201912,0,"R13962"
1,14.04,0.08,5,0,202001,0,"R13963"
1,14.04,0.08,5,0,201912,0,"R13964"
1,14.04,0.08,5,0,202001,0,"R13965"
1,15.29,0.14,5,0,201912,0,"R13967"
1,15.29,0.14,5,0,201912,0,"R13968"
1,15.29,0.14,5,0,201912,0,"R13970"
1,15.29,0.14,5,0,201912,0,"R13971"
1,15.29,0.14,4,0,201912,0,"R13973"
1,16.42,0.16,5,0,201912,0,"R13974"
1,16.42,0.16,5,0,201912,0,"R13975"
1,16.42,0.16,5,0,201912,0,"R13976"
1,16.42,0.16,5,0,201912,0,"R13978"
1,16.42,0.16,5,0,202001,0,"R13979"
1,16.42,0.16,5,0,201912,0,"R13982"
1,15.64,0.15,5,0,202001,0,"R13985"
1,15.64,0.15,5,0,201912,0,"R13986"
1,15.64,0.15,5,0,202001,0,"R13987"
1,13.06,0.08,5,0,202001,0,"R13988"
1,13.06,0.08,5,0,202001,0,"R13991"
1,13.06,0.08,5,0,202001,0,"R13992"
1,13.06,0.08,5,0,202001,0,"R13994"
1,14.65,0.12,5,0,202002,0,"R13995"
1,14.65,0.12,5,0,202001,0,"R13996"
1,14.65,0.12,5,0,202001,0,"R13997"
1,14.65,0.12,5,0,202001,0,"R13998"
1,14.65,0.12,5,0,202001,0,"R13999"
1,13.82,0.08,5,0,202001,0,"R14001"
1,13.82,0.08,5,0,202002,0,"R14002"
1,13.82,0.08,5,0,66,0,"R14003"
1,13.82,0.08,4,0,202001,0,"R14005"
1,14.52,0.1,5,0,202001,0,"R14008"
1,14.52,0.1,5,0,202002,0,"R14009"
1,15.6,0.15,5,0,202002,0,"R14014"
1,15.6,0.15,5,0,202001,0,"R14015"
1,15.6,0.15,5,0,202002,0,"R14016"
1,15.6,0.15,5,0,202002,0,"R14017"
1,15.6,0.15,5,0,202001,0,"R14018"
1,10.77,0.01,5,0,202001,0,"R14019"
1,10.77,0.01,5,0,202002,0,"R14020"
1,15.74,0.15,3,0,202002,0,"R14022"
1,15.74,0.15,2,0,202002,0,"R14023"
1,15.74,0.15,4,0,202001,0,"R14024"
1,15.74,0.15,5,0,202001,0,"R14025"
1,15.74,0.15,5,0,66,0,"R14026"
1,15.74,0.15,5,0,202002,0,"R14029"
1,12.92,0.06,5,0,202002,0,"R14030"
1,12.92,0.06,5,0,202002,0,"R14034"
1,12.92,0.06,5,0,202001,0,"R14035"
1,15.31,0.14,5,0,66,0,"R14038"
1,15.31,0.14,3,0,202002,0,"R14039"
1,15.31,0.14,4,0,202002,0,"R14040"
1,15.31,0.14,5,0,202002,0,"R14041"
1,15.34,0.14,5,0,66,0,"R14045"
1,15.34,0.14,5,0,202002,0,"R14049"
1,15.34,0.14,5,0,202002,0,"R14050"
1,10.93,0.00400000118998981,3,0,202002,0,"R14053"
1,10.93,0.00400000118998981,5,0,66,0,"R14054"
1,12.13,0.03,5,0,66,0,"R14056"
1,15.54,0.15,5,0,66,0,"R14061"
1,15.54,0.15,5,0,66,0,"R14064"
1,15.54,0.15,5,0,66,0,"R14065"
1,15.54,0.15,5,0,66,0,"R14066"
1,15.54,0.15,5,0,66,0,"R14067"
1,15.09,0.14,5,0,66,0,"R14068"
1,13.36,0.07,3,0,202002,0,"R14076"
1,13.88,0.1,5,0,66,0,"R14093"
1,15.17,0.12,5,0,66,0,"R14198"
